LOOPNr,ID,Depth,Redox_mV,Electrode_Label,Grounding,DateTime,UpDn
DEMO,6a,6.428,-277.8,Pt1,,2021-10-14 10:44:40.386,Dn
DEMO,6a,6.445,-209.1,Pt2,,2021-10-14 10:44:41.153,Dn
DEMO,6a,6.445,-275.2,Pt1,,2021-10-14 10:44:41.969,Dn
DEMO,6a,6.47,-205.1,Pt2,,2021-10-14 10:44:42.785,Dn
DEMO,6a,6.494,-285.0,Pt1,,2021-10-14 10:44:43.602,Dn
DEMO,6a,6.511,-164.3,Pt2,,2021-10-14 10:44:44.401,Dn
DEMO,6a,6.549,-268.5,Pt1,,2021-10-14 10:44:45.229,Dn
DEMO,6a,6.566,-161.3,Pt2,,2021-10-14 10:44:46.033,Dn
DEMO,6a,6.591,-254.7,Pt1,,2021-10-14 10:44:46.850,Dn
DEMO,6a,6.592,-180.6,Pt2,,2021-10-14 10:44:47.650,Dn
DEMO,6a,6.592,-276.1,Pt1,,2021-10-14 10:44:48.466,Dn
DEMO,6a,6.592,-187.2,Pt2,,2021-10-14 10:44:49.282,Dn
DEMO,6a,6.592,-284.3,Pt1,,2021-10-14 10:44:50.097,Dn
DEMO,6a,6.593,-192.2,Pt2,,2021-10-14 10:44:50.898,Dn
DEMO,6a,6.616,-277.5,Pt1,,2021-10-14 10:44:51.714,Dn
DEMO,6a,6.641,-196.5,Pt2,,2021-10-14 10:44:52.530,Dn
DEMO,6a,6.665,-286.2,Pt1,,2021-10-14 10:44:53.353,Dn
DEMO,6a,6.69,-212.1,Pt2,,2021-10-14 10:44:54.145,Dn
DEMO,6a,6.715,-288.1,Pt1,,2021-10-14 10:44:54.962,Dn
DEMO,6a,6.74,-213.2,Pt2,,2021-10-14 10:44:55.778,Dn
DEMO,6a,6.765,-292.4,Pt1,,2021-10-14 10:44:56.594,Dn
DEMO,6a,6.797,-210.9,Pt2,,2021-10-14 10:44:57.448,Dn
DEMO,6a,6.814,-281.3,Pt1,,2021-10-14 10:44:58.210,Dn
DEMO,6a,6.817,-203.8,Pt2,,2021-10-14 10:45:41.297,Dn
DEMO,6a,6.817,-336.2,Pt1,,2021-10-14 10:45:42.114,Dn
DEMO,6a,6.819,-223.6,Pt2,,2021-10-14 10:45:42.930,Dn
DEMO,6a,6.819,-360.6,Pt1,,2021-10-14 10:45:43.730,Dn
DEMO,6a,6.819,-237.3,Pt2,,2021-10-14 10:45:44.546,Dn
DEMO,6a,6.85,-322.3,Pt1,,2021-10-14 10:45:45.367,Dn
DEMO,6a,6.875,-242.4,Pt2,,2021-10-14 10:45:46.218,Dn
DEMO,6a,6.892,-311.4,Pt1,,2021-10-14 10:45:46.977,Dn
DEMO,6a,6.917,-247.2,Pt2,,2021-10-14 10:45:47.794,Dn
DEMO,6a,6.934,-298.0,Pt1,,2021-10-14 10:45:48.610,Dn
DEMO,6a,6.95,-260.2,Pt2,,2021-10-14 10:45:49.425,Dn
DEMO,6a,6.95,-340.4,Pt1,,2021-10-14 10:45:50.225,Dn
DEMO,6a,6.951,-262.9,Pt2,,2021-10-14 10:45:54.289,Dn
DEMO,6a,6.951,-334.4,Pt1,,2021-10-14 10:45:55.106,Dn
DEMO,6a,6.952,-334.2,Pt1,,2021-10-14 10:45:56.738,Dn
DEMO,6a,6.952,-247.9,Pt2,,2021-10-14 10:45:57.523,Dn
DEMO,6a,6.953,-334.1,Pt1,,2021-10-14 10:45:58.353,Dn
DEMO,6a,6.955,-253.1,Pt2,,2021-10-14 10:45:59.169,Dn
DEMO,6a,6.959,-346.8,Pt1,,2021-10-14 10:45:59.985,Dn
DEMO,6a,6.967,-252.4,Pt2,,2021-10-14 10:46:00.785,Dn
DEMO,6a,6.992,-320.4,Pt1,,2021-10-14 10:46:01.601,Dn
DEMO,6a,7.008,-259.0,Pt2,,2021-10-14 10:46:02.402,Dn
DEMO,6a,7.024,-304.1,Pt1,,2021-10-14 10:46:03.233,Dn
DEMO,6a,7.042,-238.0,Pt2,,2021-10-14 10:46:04.034,Dn
DEMO,6a,7.066,-296.7,Pt1,,2021-10-14 10:46:04.866,Dn
DEMO,6a,7.083,-227.2,Pt2,,2021-10-14 10:46:05.665,Dn
DEMO,6a,7.099,-290.2,Pt1,,2021-10-14 10:46:06.481,Dn
DEMO,6a,7.116,-217.5,Pt2,,2021-10-14 10:46:07.282,Dn
DEMO,6a,7.141,-283.2,Pt1,,2021-10-14 10:46:08.098,Dn
DEMO,6a,7.158,-215.6,Pt2,,2021-10-14 10:46:08.914,Dn
DEMO,6a,7.175,-282.2,Pt1,,2021-10-14 10:46:09.729,Dn
DEMO,6a,7.2,-205.9,Pt2,,2021-10-14 10:46:10.526,Dn
DEMO,6a,7.217,-276.6,Pt1,,2021-10-14 10:46:11.345,Dn
DEMO,6a,7.234,-200.1,Pt2,,2021-10-14 10:46:12.161,Dn
DEMO,6a,7.251,-275.1,Pt1,,2021-10-14 10:46:12.977,Dn
DEMO,6a,7.264,-210.7,Pt2,,2021-10-14 10:46:13.777,Dn
DEMO,6a,7.281,-278.5,Pt1,,2021-10-14 10:46:14.593,Dn
DEMO,6a,7.298,-209.7,Pt2,,2021-10-14 10:46:15.409,Dn
DEMO,6a,7.323,-269.7,Pt1,,2021-10-14 10:46:16.221,Dn
DEMO,6a,7.341,-212.1,Pt2,,2021-10-14 10:46:17.070,Dn
DEMO,6a,7.357,-275.8,Pt1,,2021-10-14 10:46:17.857,Dn
DEMO,6a,7.365,-210.9,Pt2,,2021-10-14 10:46:18.658,Dn
DEMO,6a,7.381,-276.7,Pt1,,2021-10-14 10:46:19.474,Dn
DEMO,6a,7.399,-213.2,Pt2,,2021-10-14 10:46:20.290,Dn
DEMO,6a,7.416,-272.0,Pt1,,2021-10-14 10:46:21.106,Dn
DEMO,6a,7.43,-199.0,Pt2,,2021-10-14 10:46:21.922,Dn
DEMO,6a,7.456,-261.9,Pt1,,2021-10-14 10:46:22.721,Dn
DEMO,6a,7.472,-199.2,Pt2,,2021-10-14 10:46:23.537,Dn
DEMO,6a,7.489,-256.1,Pt1,,2021-10-14 10:46:24.354,Dn
DEMO,6a,7.506,-197.2,Pt2,,2021-10-14 10:46:25.170,Dn
DEMO,6a,7.523,-250.2,Pt1,,2021-10-14 10:46:25.986,Dn
DEMO,6a,7.539,-184.4,Pt2,,2021-10-14 10:46:26.802,Dn
DEMO,6a,7.556,-246.0,Pt1,,2021-10-14 10:46:27.602,Dn
DEMO,6a,7.573,-193.4,Pt2,,2021-10-14 10:46:28.418,Dn
DEMO,6a,7.598,-228.2,Pt1,,2021-10-14 10:46:29.233,Dn
DEMO,6a,7.609,-190.9,Pt2,,2021-10-14 10:46:30.049,Dn
DEMO,6a,7.634,-219.5,Pt1,,2021-10-14 10:46:30.874,Dn
DEMO,6a,7.643,-188.6,Pt2,,2021-10-14 10:46:31.666,Dn
DEMO,6a,7.668,-216.4,Pt1,,2021-10-14 10:46:32.489,Dn
DEMO,6a,7.676,-210.9,Pt2,,2021-10-14 10:46:33.298,Dn
DEMO,6a,7.701,-215.2,Pt1,,2021-10-14 10:46:34.138,Dn
DEMO,6a,7.709,-204.3,Pt2,,2021-10-14 10:46:34.929,Dn
DEMO,6a,7.727,-214.3,Pt1,,2021-10-14 10:46:35.745,Dn
DEMO,6a,7.744,-209.3,Pt2,,2021-10-14 10:46:36.545,Dn
DEMO,6a,7.76,-212.1,Pt1,,2021-10-14 10:46:37.362,Dn
DEMO,6a,7.775,-208.8,Pt2,,2021-10-14 10:46:38.185,Dn
DEMO,6a,7.8,-208.9,Pt1,,2021-10-14 10:46:38.998,Dn
DEMO,6a,7.808,-209.3,Pt2,,2021-10-14 10:46:39.794,Dn
DEMO,6a,7.826,-207.1,Pt1,,2021-10-14 10:46:40.609,Dn
DEMO,6a,7.842,-206.7,Pt2,,2021-10-14 10:46:41.425,Dn
DEMO,6a,7.859,-212.7,Pt1,,2021-10-14 10:46:42.242,Dn
DEMO,6a,7.876,-212.1,Pt2,,2021-10-14 10:46:43.058,Dn
DEMO,6a,7.892,-213.6,Pt1,,2021-10-14 10:46:43.858,Dn
DEMO,6a,7.909,-221.3,Pt2,,2021-10-14 10:46:44.673,Dn
DEMO,6a,7.926,-209.8,Pt1,,2021-10-14 10:46:45.489,Dn
DEMO,6a,7.936,-221.2,Pt2,,2021-10-14 10:46:46.305,Dn
DEMO,6a,7.963,-212.9,Pt1,,2021-10-14 10:46:47.122,Dn
DEMO,6a,7.98,-223.8,Pt2,,2021-10-14 10:46:47.938,Dn
DEMO,6a,7.997,-219.4,Pt1,,2021-10-14 10:46:48.737,Dn
DEMO,6a,8.001,-294.9,Pt1,,2021-10-14 10:47:39.123,Dn
DEMO,6a,8.001,-248.3,Pt2,,2021-10-14 10:47:39.937,Dn
DEMO,6a,8.004,-394.5,Pt1,,2021-10-14 10:47:40.753,Dn
DEMO,6a,8.006,-335.9,Pt2,,2021-10-14 10:47:41.569,Dn
DEMO,6a,8.018,-356.5,Pt1,,2021-10-14 10:47:42.385,Dn
DEMO,6a,8.028,-262.1,Pt2,,2021-10-14 10:47:43.185,Dn
DEMO,6a,8.058,-259.7,Pt1,,2021-10-14 10:47:44.002,Dn
DEMO,6a,8.082,-239.8,Pt2,,2021-10-14 10:47:44.817,Dn
DEMO,6a,8.099,-258.0,Pt1,,2021-10-14 10:47:45.633,Dn
DEMO,6a,8.116,-237.8,Pt2,,2021-10-14 10:47:46.450,Dn
DEMO,6a,8.132,-258.2,Pt1,,2021-10-14 10:47:47.250,Dn
DEMO,6a,8.15,-242.3,Pt2,,2021-10-14 10:47:48.066,Dn
DEMO,6a,8.176,-242.5,Pt1,,2021-10-14 10:47:48.898,Dn
DEMO,6a,8.193,-234.2,Pt2,,2021-10-14 10:47:49.697,Dn
DEMO,6a,8.209,-238.2,Pt1,,2021-10-14 10:47:50.498,Dn
DEMO,6a,8.224,-253.3,Pt2,,2021-10-14 10:47:51.313,Dn
DEMO,6a,8.241,-233.7,Pt1,,2021-10-14 10:47:52.130,Dn
DEMO,6a,8.257,-258.4,Pt2,,2021-10-14 10:47:52.946,Dn
DEMO,6a,8.273,-233.7,Pt1,,2021-10-14 10:47:53.811,Dn
DEMO,6a,8.282,-278.5,Pt2,,2021-10-14 10:47:54.578,Dn
DEMO,6a,8.299,-235.7,Pt1,,2021-10-14 10:47:55.378,Dn
DEMO,6a,8.316,-272.1,Pt2,,2021-10-14 10:47:56.193,Dn
DEMO,6a,8.332,-238.8,Pt1,,2021-10-14 10:47:57.009,Dn
DEMO,6a,8.34,-277.9,Pt2,,2021-10-14 10:47:57.826,Dn
DEMO,6a,8.356,-242.6,Pt1,,2021-10-14 10:47:58.642,Dn
DEMO,6a,8.369,-282.8,Pt2,,2021-10-14 10:47:59.458,Dn
DEMO,6a,8.385,-237.3,Pt1,,2021-10-14 10:48:00.274,Dn
DEMO,6a,8.402,-277.2,Pt2,,2021-10-14 10:48:01.089,Dn
DEMO,6a,8.419,-226.7,Pt1,,2021-10-14 10:48:01.890,Dn
DEMO,6a,8.436,-273.2,Pt2,,2021-10-14 10:48:02.767,Dn
DEMO,6a,8.444,-234.5,Pt1,,2021-10-14 10:48:03.522,Dn
DEMO,6a,8.46,-283.1,Pt2,,2021-10-14 10:48:04.338,Dn
DEMO,6a,8.477,-228.6,Pt1,,2021-10-14 10:48:05.153,Dn
DEMO,6a,8.485,-281.4,Pt2,,2021-10-14 10:48:05.969,Dn
DEMO,6a,8.502,-222.1,Pt1,,2021-10-14 10:48:06.769,Dn
DEMO,6a,8.512,-282.0,Pt2,,2021-10-14 10:48:07.599,Dn
DEMO,6a,8.529,-236.0,Pt1,,2021-10-14 10:48:08.402,Dn
DEMO,6a,8.545,-282.0,Pt2,,2021-10-14 10:48:09.217,Dn
DEMO,6a,8.554,-229.6,Pt1,,2021-10-14 10:48:10.034,Dn
DEMO,6a,8.57,-284.8,Pt2,,2021-10-14 10:48:10.833,Dn
DEMO,6a,8.586,-236.9,Pt1,,2021-10-14 10:48:11.649,Dn
DEMO,6a,8.604,-281.4,Pt2,,2021-10-14 10:48:12.506,Dn
DEMO,6a,8.612,-235.4,Pt1,,2021-10-14 10:48:13.281,Dn
DEMO,6a,8.628,-281.3,Pt2,,2021-10-14 10:48:14.097,Dn
DEMO,6a,8.645,-233.7,Pt1,,2021-10-14 10:48:14.897,Dn
DEMO,6a,8.659,-273.9,Pt2,,2021-10-14 10:48:15.713,Dn
DEMO,6a,8.676,-229.2,Pt1,,2021-10-14 10:48:16.529,Dn
DEMO,6a,8.692,-278.2,Pt2,,2021-10-14 10:48:17.368,Dn
DEMO,6a,8.7,-226.5,Pt1,,2021-10-14 10:48:18.161,Dn
DEMO,6a,8.718,-283.3,Pt2,,2021-10-14 10:48:18.977,Dn
DEMO,6a,8.734,-232.2,Pt1,,2021-10-14 10:48:19.794,Dn
DEMO,6a,8.751,-286.8,Pt2,,2021-10-14 10:48:20.614,Dn
DEMO,6a,8.759,-232.7,Pt1,,2021-10-14 10:48:21.410,Dn
DEMO,6a,8.776,-285.5,Pt2,,2021-10-14 10:48:22.226,Dn
DEMO,6a,8.793,-231.4,Pt1,,2021-10-14 10:48:23.042,Dn
DEMO,6a,8.808,-280.6,Pt2,,2021-10-14 10:48:23.857,Dn
DEMO,6a,8.825,-243.4,Pt1,,2021-10-14 10:48:24.695,Dn
DEMO,6a,8.833,-282.0,Pt2,,2021-10-14 10:48:25.474,Dn
DEMO,6a,8.85,-234.7,Pt1,,2021-10-14 10:48:26.289,Dn
DEMO,6a,8.867,-286.7,Pt2,,2021-10-14 10:48:27.106,Dn
DEMO,6a,8.883,-240.3,Pt1,,2021-10-14 10:48:27.922,Dn
DEMO,6a,8.9,-281.2,Pt2,,2021-10-14 10:48:28.738,Dn
DEMO,6a,8.916,-237.9,Pt1,,2021-10-14 10:48:29.537,Dn
DEMO,6a,8.933,-268.1,Pt2,,2021-10-14 10:48:30.355,Dn
DEMO,6a,8.949,-245.3,Pt1,,2021-10-14 10:48:31.169,Dn
DEMO,6a,8.965,-270.6,Pt2,,2021-10-14 10:48:31.985,Dn
DEMO,6a,8.982,-231.8,Pt1,,2021-10-14 10:48:32.801,Dn
DEMO,6a,8.998,-270.6,Pt2,,2021-10-14 10:48:33.601,Dn
DEMO,6a,9.015,-228.9,Pt1,,2021-10-14 10:48:34.417,Dn
DEMO,6a,9.031,-269.6,Pt2,,2021-10-14 10:48:35.233,Dn
DEMO,6a,9.048,-233.6,Pt1,,2021-10-14 10:48:36.050,Dn
DEMO,6a,9.065,-266.3,Pt2,,2021-10-14 10:48:36.865,Dn
DEMO,6a,9.082,-233.7,Pt1,,2021-10-14 10:48:37.681,Dn
DEMO,6a,9.09,-255.7,Pt2,,2021-10-14 10:48:38.482,Dn
DEMO,6a,9.107,-234.0,Pt1,,2021-10-14 10:48:39.297,Dn
DEMO,6a,9.123,-257.8,Pt2,,2021-10-14 10:48:40.113,Dn
DEMO,6a,9.14,-223.6,Pt1,,2021-10-14 10:48:40.929,Dn
DEMO,6a,9.156,-254.3,Pt2,,2021-10-14 10:48:41.745,Dn
DEMO,6a,9.172,-222.8,Pt1,,2021-10-14 10:48:42.561,Dn
DEMO,6a,9.188,-246.8,Pt2,,2021-10-14 10:48:43.377,Dn
DEMO,6a,9.197,-294.9,Pt2,,2021-10-14 10:49:28.913,Dn
DEMO,6a,9.197,-228.4,Pt1,,2021-10-14 10:49:29.713,Dn
DEMO,6a,9.2,-337.5,Pt2,,2021-10-14 10:49:30.530,Dn
DEMO,6a,9.2,-387.3,Pt1,,2021-10-14 10:49:31.346,Dn
DEMO,6a,9.216,-294.2,Pt2,,2021-10-14 10:49:32.162,Dn
DEMO,6a,9.233,-304.7,Pt1,,2021-10-14 10:49:32.977,Dn
DEMO,6a,9.249,-270.8,Pt2,,2021-10-14 10:49:33.792,Dn
DEMO,6a,9.274,-264.8,Pt1,,2021-10-14 10:49:34.609,Dn
DEMO,6a,9.291,-265.6,Pt2,,2021-10-14 10:49:35.410,Dn
DEMO,6a,9.316,-246.5,Pt1,,2021-10-14 10:49:36.225,Dn
DEMO,6a,9.325,-257.9,Pt2,,2021-10-14 10:49:37.054,Dn
DEMO,6a,9.35,-250.6,Pt1,,2021-10-14 10:49:37.857,Dn
DEMO,6a,9.375,-254.5,Pt2,,2021-10-14 10:49:38.673,Dn
DEMO,6a,9.391,-247.9,Pt1,,2021-10-14 10:49:39.474,Dn
DEMO,6a,9.408,-251.3,Pt2,,2021-10-14 10:49:40.290,Dn
DEMO,6a,9.424,-255.3,Pt1,,2021-10-14 10:49:41.105,Dn
DEMO,6a,9.441,-249.3,Pt2,,2021-10-14 10:49:41.921,Dn
DEMO,6a,9.466,-260.0,Pt1,,2021-10-14 10:49:42.736,Dn
DEMO,6a,9.483,-246.1,Pt2,,2021-10-14 10:49:43.553,Dn
DEMO,6a,9.499,-266.3,Pt1,,2021-10-14 10:49:44.353,Dn
DEMO,6a,9.513,-247.8,Pt2,,2021-10-14 10:49:45.169,Dn
DEMO,6a,9.539,-270.5,Pt1,,2021-10-14 10:49:45.985,Dn
DEMO,6a,9.556,-243.9,Pt2,,2021-10-14 10:49:46.802,Dn
DEMO,6a,9.581,-269.9,Pt1,,2021-10-14 10:49:47.663,Dn
DEMO,6a,9.598,-243.9,Pt2,,2021-10-14 10:49:48.433,Dn
DEMO,6a,9.614,-270.3,Pt1,,2021-10-14 10:49:49.234,Dn
DEMO,6a,9.631,-245.4,Pt2,,2021-10-14 10:49:50.050,Dn
DEMO,6a,9.657,-269.0,Pt1,,2021-10-14 10:49:50.866,Dn
DEMO,6a,9.673,-249.4,Pt2,,2021-10-14 10:49:51.682,Dn
DEMO,6a,9.69,-273.1,Pt1,,2021-10-14 10:49:52.498,Dn
DEMO,6a,9.699,-247.4,Pt2,,2021-10-14 10:49:53.313,Dn
DEMO,6a,9.727,-279.8,Pt1,,2021-10-14 10:49:54.129,Dn
DEMO,6a,9.744,-250.1,Pt2,,2021-10-14 10:49:54.946,Dn
DEMO,6a,9.77,-281.7,Pt1,,2021-10-14 10:49:55.786,Dn
DEMO,6a,9.786,-248.2,Pt2,,2021-10-14 10:49:56.562,Dn
DEMO,6a,9.803,-278.4,Pt1,,2021-10-14 10:49:57.378,Dn
DEMO,6a,9.827,-250.8,Pt2,,2021-10-14 10:49:58.193,Dn
DEMO,6a,9.844,-282.3,Pt1,,2021-10-14 10:49:59.010,Dn
DEMO,6a,9.86,-255.1,Pt2,,2021-10-14 10:49:59.825,Dn
DEMO,6a,9.886,-289.7,Pt1,,2021-10-14 10:50:00.625,Dn
DEMO,6a,9.903,-257.3,Pt2,,2021-10-14 10:50:01.441,Dn
DEMO,6a,9.921,-288.3,Pt1,,2021-10-14 10:50:02.258,Dn
DEMO,6a,9.937,-258.5,Pt2,,2021-10-14 10:50:03.073,Dn
DEMO,6a,9.962,-291.9,Pt1,,2021-10-14 10:50:03.889,Dn
DEMO,6a,9.978,-263.1,Pt2,,2021-10-14 10:50:04.706,Dn
DEMO,6a,9.995,-292.6,Pt1,,2021-10-14 10:50:05.505,Dn
DEMO,6a,10.011,-266.8,Pt2,,2021-10-14 10:50:06.321,Dn
DEMO,6a,10.02,-302.3,Pt1,,2021-10-14 10:50:07.137,Dn
DEMO,6a,10.022,-292.7,Pt2,,2021-10-14 10:50:48.610,Dn
DEMO,6a,10.022,-325.6,Pt1,,2021-10-14 10:50:49.426,Dn
DEMO,6a,10.022,-348.3,Pt2,,2021-10-14 10:50:51.873,Dn
DEMO,6a,10.022,-403.2,Pt1,,2021-10-14 10:50:52.690,Dn
DEMO,6b,0.0,459.2,Pt2,,2021-10-14 11:32:16.058,Dn
DEMO,6b,0.0,459.2,Pt2,,2021-10-14 11:32:16.058,Dn
DEMO,6b,0.0,481.6,Pt1,,2021-10-14 11:32:16.880,Dn
DEMO,6b,0.0,481.6,Pt1,,2021-10-14 11:32:16.880,Dn
DEMO,6b,0.0,459.4,Pt2,,2021-10-14 11:32:19.304,Dn
DEMO,6b,0.0,482.4,Pt1,,2021-10-14 11:32:20.121,Dn
DEMO,6b,0.001,427.1,Pt1,,2021-10-14 11:32:25.001,Dn
DEMO,6b,0.001,459.5,Pt2,,2021-10-14 11:32:25.818,Dn
DEMO,6b,0.032,486.1,Pt1,,2021-10-14 11:32:26.634,Dn
DEMO,6b,0.055,361.7,Pt2,,2021-10-14 11:32:27.448,Dn
DEMO,6b,0.089,374.4,Pt1,,2021-10-14 11:32:28.272,Dn
DEMO,6b,0.114,362.5,Pt2,,2021-10-14 11:32:29.067,Dn
DEMO,6b,0.139,372.1,Pt1,,2021-10-14 11:32:29.881,Dn
DEMO,6b,0.171,347.5,Pt2,,2021-10-14 11:32:30.703,Dn
DEMO,6b,0.197,359.3,Pt1,,2021-10-14 11:32:31.511,Dn
DEMO,6b,0.222,335.6,Pt2,,2021-10-14 11:32:32.328,Dn
DEMO,6b,0.238,368.3,Pt1,,2021-10-14 11:32:33.144,Dn
DEMO,6b,0.24,331.6,Pt2,,2021-10-14 11:32:33.965,Dn
DEMO,6b,0.24,369.6,Pt1,,2021-10-14 11:32:34.761,Dn
DEMO,6b,0.241,331.8,Pt2,,2021-10-14 11:32:35.575,Dn
DEMO,6b,0.241,366.8,Pt1,,2021-10-14 11:32:36.392,Dn
DEMO,6b,0.241,331.5,Pt2,,2021-10-14 11:32:37.209,Dn
DEMO,6b,0.242,366.4,Pt1,,2021-10-14 11:32:38.038,Dn
DEMO,6b,0.242,331.9,Pt2,,2021-10-14 11:32:46.968,Dn
DEMO,6b,0.242,365.6,Pt1,,2021-10-14 11:32:47.784,Dn
DEMO,6b,0.246,328.0,Pt2,,2021-10-14 11:32:48.600,Dn
DEMO,6b,0.271,355.1,Pt1,,2021-10-14 11:32:49.416,Dn
DEMO,6b,0.296,321.8,Pt2,,2021-10-14 11:32:50.246,Dn
DEMO,6b,0.312,343.2,Pt1,,2021-10-14 11:32:51.048,Dn
DEMO,6b,0.323,317.7,Pt2,,2021-10-14 11:32:51.848,Dn
DEMO,6b,0.367,350.5,Pt1,,2021-10-14 11:32:52.666,Dn
DEMO,6b,0.4,311.7,Pt2,,2021-10-14 11:32:53.495,Dn
DEMO,6b,0.442,373.5,Pt1,,2021-10-14 11:32:54.324,Dn
DEMO,6b,0.475,322.1,Pt2,,2021-10-14 11:32:55.123,Dn
DEMO,6b,0.508,376.8,Pt1,,2021-10-14 11:32:55.929,Dn
DEMO,6b,0.549,322.2,Pt2,,2021-10-14 11:32:56.739,Dn
DEMO,6b,0.583,364.9,Pt1,,2021-10-14 11:32:57.543,Dn
DEMO,6b,0.616,316.0,Pt2,,2021-10-14 11:32:58.361,Dn
DEMO,6b,0.651,342.5,Pt1,,2021-10-14 11:32:59.177,Dn
DEMO,6b,0.668,300.6,Pt2,,2021-10-14 11:32:59.992,Dn
DEMO,6b,0.696,154.3,Pt2,,2021-10-14 11:33:52.056,Dn
DEMO,6b,0.696,340.7,Pt1,,2021-10-14 11:33:52.872,Dn
DEMO,6b,0.699,260.3,Pt2,,2021-10-14 11:33:53.688,Dn
DEMO,6b,0.707,352.5,Pt1,,2021-10-14 11:33:54.504,Dn
DEMO,6b,0.732,298.7,Pt2,,2021-10-14 11:33:55.320,Dn
DEMO,6b,0.764,343.6,Pt1,,2021-10-14 11:33:56.137,Dn
DEMO,6b,0.778,306.6,Pt2,,2021-10-14 11:33:56.967,Dn
DEMO,6b,0.843,320.5,Pt1,,2021-10-14 11:33:57.778,Dn
DEMO,6b,0.884,310.1,Pt2,,2021-10-14 11:33:58.578,Dn
DEMO,6b,0.926,278.0,Pt1,,2021-10-14 11:33:59.384,Dn
DEMO,6b,0.994,275.3,Pt2,,2021-10-14 11:34:00.209,Dn
DEMO,6b,1.035,180.1,Pt1,,2021-10-14 11:34:01.058,Dn
DEMO,6b,1.068,249.0,Pt2,,2021-10-14 11:34:01.878,Dn
DEMO,6b,1.085,190.9,Pt1,,2021-10-14 11:34:02.648,Dn
DEMO,6b,1.126,263.9,Pt2,,2021-10-14 11:34:03.456,Dn
DEMO,6b,1.168,156.4,Pt1,,2021-10-14 11:34:04.272,Dn
DEMO,6b,1.213,241.1,Pt2,,2021-10-14 11:34:05.079,Dn
DEMO,6b,1.255,182.6,Pt1,,2021-10-14 11:34:05.895,Dn
DEMO,6b,1.297,234.8,Pt2,,2021-10-14 11:34:06.719,Dn
DEMO,6b,1.33,128.1,Pt1,,2021-10-14 11:34:07.535,Dn
DEMO,6b,1.354,206.7,Pt2,,2021-10-14 11:34:08.327,Dn
DEMO,6b,1.38,154.9,Pt1,,2021-10-14 11:34:09.144,Dn
DEMO,6b,1.413,199.9,Pt2,,2021-10-14 11:34:09.983,Dn
DEMO,6b,1.438,111.6,Pt1,,2021-10-14 11:34:10.777,Dn
DEMO,6b,1.471,195.7,Pt2,,2021-10-14 11:34:11.592,Dn
DEMO,6b,1.505,82.0,Pt1,,2021-10-14 11:34:12.402,Dn
DEMO,6b,1.524,178.8,Pt2,,2021-10-14 11:34:13.215,Dn
DEMO,6b,1.567,129.0,Pt1,,2021-10-14 11:34:14.031,Dn
DEMO,6b,1.592,177.3,Pt2,,2021-10-14 11:34:14.840,Dn
DEMO,6b,1.626,167.2,Pt1,,2021-10-14 11:34:15.658,Dn
DEMO,6b,1.658,163.5,Pt2,,2021-10-14 11:34:16.486,Dn
DEMO,6b,1.691,107.4,Pt1,,2021-10-14 11:34:17.312,Dn
DEMO,6b,1.716,168.1,Pt2,,2021-10-14 11:34:18.103,Dn
DEMO,6b,1.749,146.7,Pt1,,2021-10-14 11:34:18.919,Dn
DEMO,6b,1.775,162.1,Pt2,,2021-10-14 11:34:19.719,Dn
DEMO,6b,1.809,122.6,Pt1,,2021-10-14 11:34:20.538,Dn
DEMO,6b,1.837,146.8,Pt2,,2021-10-14 11:34:21.351,Dn
DEMO,6b,1.863,101.0,Pt1,,2021-10-14 11:34:22.183,Dn
DEMO,6b,1.869,95.9,Pt2,,2021-10-14 11:35:01.975,Dn
DEMO,6b,1.869,62.8,Pt1,,2021-10-14 11:35:02.792,Dn
DEMO,6b,1.88,160.4,Pt2,,2021-10-14 11:35:03.613,Dn
DEMO,6b,1.921,-52.8,Pt1,,2021-10-14 11:35:04.413,Dn
DEMO,6b,1.971,10.1,Pt2,,2021-10-14 11:35:05.228,Dn
DEMO,6b,2.022,-65.3,Pt1,,2021-10-14 11:35:06.076,Dn
DEMO,6b,2.055,84.4,Pt2,,2021-10-14 11:35:06.840,Dn
DEMO,6b,2.097,-24.2,Pt1,,2021-10-14 11:35:07.660,Dn
DEMO,6b,2.131,109.0,Pt2,,2021-10-14 11:35:08.487,Dn
DEMO,6b,2.173,84.1,Pt1,,2021-10-14 11:35:09.291,Dn
DEMO,6b,2.188,118.3,Pt2,,2021-10-14 11:35:10.106,Dn
DEMO,6b,2.241,138.4,Pt1,,2021-10-14 11:35:10.906,Dn
DEMO,6b,2.265,122.1,Pt2,,2021-10-14 11:35:11.720,Dn
DEMO,6b,2.299,165.5,Pt1,,2021-10-14 11:35:12.555,Dn
DEMO,6b,2.323,109.8,Pt2,,2021-10-14 11:35:13.352,Dn
DEMO,6b,2.332,168.5,Pt1,,2021-10-14 11:35:14.168,Dn
DEMO,6b,2.338,120.7,Pt2,,2021-10-14 11:35:14.984,Dn
DEMO,6b,2.338,163.6,Pt1,,2021-10-14 11:35:15.784,Dn
DEMO,6b,2.34,109.7,Pt2,,2021-10-14 11:35:16.600,Dn
DEMO,6b,2.34,124.6,Pt1,,2021-10-14 11:35:17.431,Dn
DEMO,6b,2.342,127.3,Pt2,,2021-10-14 11:35:19.863,Dn
DEMO,6b,2.342,148.6,Pt1,,2021-10-14 11:35:20.679,Dn
